X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
,,"659879445",way,18.75,clinic,clinic,Norwood Specialist Clinic,,,,,,,,,,,,,,,,,,,,"48",Magill Road,,,65954495,2,2019/01/02 10:52:33+00,46f131ed9bff48a6898075dc57294665
115.807545329294,-32.0828867820808,"9220488772",node,9.375,,laboratory,PathWest,,,,,,,,,,,,,,,,,,,,,,,,113313972,1,2021/11/03 06:04:42+00,b88974bedfca4a218fe923e8a12c5a76
,,"680370580",way,21.875,dentist,,Laverton Dental Clinic,,,,,,,,,,,,,,,,,,,,"8",Neville Avenue,"3028",Laverton,68685161,2,2019/03/30 03:52:02+00,e8cb3726f9e4499c92df1540d759586d
151.270858481351,-33.8883766373934,"7701378314",node,12.5,doctors,,Michael Schnabl Physiotherapy and Sports Injury Centre,,,,,,Mo-Fr 08:00-19:30,,,,,,,,,,,,,,,,,,129349131,2,2022/11/25 04:11:50+00,268717065a074f45ae40f4aa4f027033
151.180839523476,-33.8903653277403,"7833759293",node,9.375,clinic,,Covid-19 Test Clinic,,,,,,,,,,,,,,,,,,,,,,,,89765869,1,2020/08/21 22:14:48+00,78be42e112f84537ac2db047533dcf70
,,"332532205",way,31.25,hospital,hospital,Lismore Base Hospital,,,,government,,,,,,,,yes,yes,,,,,,,"60",Uralba Street,"2480",,125462660,5,2022/08/28 03:56:45+00,c866a257dea942a797befbba5963eb8e
,,"422791269",way,12.5,hospital,,Stanthorpe Hospital,,"LPI POI June 2016, LPI Imagery",,,,,,,,,,,,,,,,,,,,,,144118839,2,2023/11/17 01:38:37+00,aba87aaaf8c54cd2883f339a46323b81
151.29782826064,-33.712796301571,"6417261036",node,25,pharmacy,pharmacy,Pharmacy Narrabeen,,,,,,"Mo-Fr 08:30-20:00; Sa, Su 08:30-18:30",,,,,yes,,,,,,,,,67-69,Waterloo Street,,,121494978,4,2022/05/25 22:30:45+00,0b55c3cac0b04d2a8ec8c3c9b57e55ad
145.424766589266,-36.3876990635563,"11433472253",node,12.5,clinic,clinic,Market Place Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,145313933,1,2023/12/20 03:17:13+00,43cc5018e4eb49fb9ca3c41cda995dd0
141.744154888579,-20.6571289148985,"8862587314",node,18.75,pharmacy,pharmacy,Julia Creek Chemist,Revive,,,,,,,,,,yes,,,,,,,,,,,,,106887968,1,2021/06/24 09:20:46+00,dfdb65fc412d4a0ebf8c9f94644a209a
150.592266976498,-34.2227832256987,"2643489994",node,21.875,pharmacy,pharmacy,Priceline Pharmacy,,,,,,"Mo-Fr 08:30-19:00; Sa,Su 09:00-17:00",,,,,,,,,,,,,,"117",Remembrance Driveway,,,79077981,7,2020/01/01 10:57:45+00,928e7afae2ce42f39cf6a7c0d0b2bd85
137.757703634345,-32.4833620457708,"4315343181",node,9.375,doctors,,Augusta Westside Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,142254733,2,2023/10/07 04:49:10+00,5868ebe49afd417b96f14c353a4ba0a6
,,"1031541530",way,21.875,pharmacy,pharmacy,Brighton Health Pharmacy,,,,,,,,,,,yes,,,,,,,,,"33",Church Street,,,117474992,3,2022/02/16 12:36:11+00,ec8dab5206064814916feb439d7b6758
,,"636315338",way,12.5,clinic,clinic,Erub (Damley Island) Primary Health Care Centre,,,,,,,,,,,,,,,,,,,,,,,,70331497,2,2019/05/16 18:32:07+00,99f47073f16c45058154b29d39ddaf30
145.33877656079,-38.0690271166074,"3606414981",node,31.25,dentist,dentist,Eden Rise Dental,,survey,"cosmetic;paediatric_dentistry;dentist",,,"Mo-We 09:00-18:00; Th-Fr 09:00-17:00; Sa 08:30-13:00; Su closed",,,,,,,,,,,,,,"15",Meadowlands Way,"3806",,130360313,6,2022/12/22 07:16:29+00,0a639eaaa17e47a5aa4d5ba759f7d65c
115.809870553054,-31.9687451259681,"9751099105",node,28.125,,clinic,Perth Radiological Clinic,PerthRadClinic Limited,,radiology,,,Mo-Fr 08:30-17:00,,,,,,,,,,,,,,"91",Monash Avenue,"6009",,121404838,4,2022/05/24 07:02:33+00,3f5598bd97f241d8ad208b727c6bd91b
138.489442859383,-34.8602580589053,"3385421883",node,25,pharmacy,pharmacy,Chemplus,Chemplus,,,,,,,,,,,,,,,,,,,,Bartley Terrace,"5020",West Lakes Shore,118801948,2,2022/03/23 04:47:56+00,86d66876700e412a912769e0a376cc76
149.022979320253,-35.2993143008935,"6961333900",node,12.5,pharmacy,pharmacy,Capital Chemist,,,,,,,,,,,,,,,,,,,,,,,,76861641,2,2019/11/10 08:02:26+00,4ee39831767f48a19e5c4aa8e7801a43
,,"227935603",way,25,doctors,,Busby Medical Practice,,"Bing;survey",,,,"Mo-Fr 08:00-17:45; Sa 08:30-12:00",,,,,,,,,,,,,,"123",Howick Street,,Bathurst,122866987,4,2022/06/26 13:07:06+00,b23fd9c6d004485988ab4f54c282aec7
151.203305035638,-33.8925772281688,"7844970902",node,15.625,clinic,,Redfern Medical Centre,,,,,,,,,,,,,,,,,,,,1118B,Redfern Street,,,131901825,3,2023/01/31 01:30:44+00,7fd14b3b24764bcf8c7338cecb505b81
151.453753620254,-33.0764753211554,"993414392",node,12.5,pharmacy,pharmacy,Cooranbong Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,90525871,2,2020/09/07 11:02:33+00,7737e5440bbb465f96bef5d9873dde8c
153.512511397133,-28.1889749240054,"6554678957",node,15.625,pharmacy,pharmacy,West Tweed Chempro,,,,,,,,,,,yes,,,,,,,,,,,,,71355179,1,2019/06/18 07:33:03+00,d4aed6abf3234430a29603d00f71c68a
,,"543295009",way,15.625,dentist,,100 Dent Mrs Gayani Rathnasinghe,,,,,,,,,,,,,,,,,,,,"100",Hemmings Street,,,54148922,1,2017/11/28 13:15:05+00,458060be2f0b46bbba305c5053c4818f
151.256076743647,-23.847128041548,"5703492747",node,9.375,,physiotherapist,Gladstone Physio n Fitness,,,,,,,,,,,,,,,,,,,,,,,,59993893,1,2018/06/20 00:20:43+00,11284d2a7fef42a58a52c7f5fd166819
,,"460427006",way,12.5,doctors,doctor,Chiltern Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,112632487,3,2021/10/18 03:18:30+00,b25fd866053047b38fffd9bc1e1a6cd6
150.853814793477,-34.6745663818276,"3877568622",node,9.375,doctors,,Kiama Medical Practice,,,,,,,,,,,,,,,,,,,,,,,,145814107,2,2024/01/02 20:43:12+00,e57e3ada4e214d1fa11786aca5a325f0
151.183264994798,-33.8078729836395,"8855865551",node,18.75,doctors,doctor,Artarmon Medical Centre,,,general,,,,,,,,,yes,,,,,,,,,,,,122397540,4,2022/06/15 05:17:39+00,41aa18f2ca154e2e95818a6b6fd71556
150.559399690136,-33.7010056460149,"9279772564",node,18.75,,alternative,Springwood Chiropractic,,,chiropractic,,,,,,,,,,,,,,,,,"20",Ferguson Road,,,114169483,1,2021/11/24 07:33:36+00,40c8677b3211430eadb48cbdfbe34662
115.871800999023,-31.93451754054,"9706324179",node,15.625,doctors,doctor,Dr Robert Goldman,,,cosmetic,,,,,,,,,,,,,,,,,,,,,120411588,2,2022/05/01 09:04:21+00,e86410d1c94549df80260478cc60de8c
153.371903965569,-28.0430433075455,"4293997722",node,25,dentist,,Totally Dental,,,,,,"Mo-Th 08:30-17:00; Fr 08:30-16:00; Sa,Su off",,,,,,,,,,,,,,"166",Gooding Drive,"4226",Merrimac,105061175,3,2021/05/21 04:51:10+00,4373ab6965cf4dd79e9a8bce77514c8f
,,"266724853",way,18.75,doctors,,Geelong Private Medical Centre,,,,,,,,,,,,,,,,,,,,"73",Little Ryrie Street,"3220",,131980234,5,2023/02/01 22:02:22+00,1f078a2f24a2438bb11c187b21f080f0
144.743197664768,-37.7307713069077,"10624414455",node,25,dentist,dentist,Pacific Smiles Dentist,,,,,,"Mo -08:00-18:30; Tu,Sa 08:00-18:00; We 08:00-19:00; Th-Fr 08:00-20:00; Su 08:00-17:30",,,,,,,,,,,,,,29-35,Lake Street,"3023",,143758659,2,2023/11/08 00:20:26+00,14a02bebabc7467f9b02ee79da135aed
144.979075987097,-37.7937198188359,"3520906893",node,12.5,pharmacy,pharmacy,Patel's Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,113593963,3,2021/11/10 06:36:28+00,b7773f8f6bc847b4859cb85f766a379e
144.986185517368,-37.8159610312688,"5499997872",node,15.625,clinic,clinic,Fertility Control Clinic,,,"abortion;pap_smears;sti_testing;vasectomy;contraception",,,,,,,,,,,,,,,,,,,,,57472720,1,2018/03/23 23:59:48+00,3266fcb6e2e640b383b094d591b054b8
138.676319569931,-34.9247031596452,"5062059312",node,15.625,pharmacy,pharmacy,Wattle Park Pharmacy,,,,,,"Mo-Fr 08:30-18:00; Sa 08:30-13:00",,,,,,,,,,,,,,,,,,98003263,4,2021/01/23 03:57:31+00,723f496f403b44ecbce32bb2b885b7af
,,"664749281",way,28.125,pharmacy,pharmacy,Carrum Pharmacy,,EsriWorldImageryClarity,,,,,,,,,yes,,,,,,,,,"513",Station Street,"3197",,71884132,2,2019/07/04 06:36:14+00,5aae7cb83c154c1581f91fd73a56360c
,,"266067397",way,9.375,hospital,,Winchelsea Hospital,,,,,,,,,,,,,,,,,,,,,,,,68313162,3,2019/03/19 22:08:32+00,cb65740a2f2a42fab07eb687188e3a7f
,,"835404131",way,9.375,dentist,,Pacific Smiles Dental,,,,,,,,,,,,,,,,,,,,,,,,89142518,1,2020/08/09 02:59:47+00,5e13e8d129f648eebb41393754d754d4
,,"371708494",way,15.625,pharmacy,pharmacy,Millmerran Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,125463010,2,2022/08/28 04:39:16+00,55b7fb0383d24506ae196031022c4515
115.892158797812,-33.080161430714,"4662863929",node,15.625,clinic,clinic,Wellington Medical Centre,"Dr. L.M. Yap, Dr. S. Venter",,,,,,,,,,,,,,,,,,,,,,,115340088,3,2021/12/24 15:38:24+00,ba122ed8e9c348a58afd08f7c2537769
,,"1023475620",way,15.625,hospital,hospital,Camden District Hospital,,,,,,,,,,,,,yes,,,,,,,,,,,143761790,2,2023/11/08 04:00:36+00,2bcf9133c6c34ed48118a1679a435522
,,"327694639",way,12.5,doctors,doctor,Hunter Radiology,,,,,,,,,,,,,,,,,,,,,,,,116571871,5,2022/01/25 07:23:19+00,86ce5903e63b400194e2aef0cb62236c
145.091224594273,-38.1833070741225,"4880947473",node,25,,alternative,Two Bays Myotherapy,,,myotherapy,,,,,,,,,,,,,,,,,3/7,Davies Avenue,"3930",Melbourne,117025305,3,2022/02/04 22:44:04+00,342d863ab89b4b92a556c92d957a04e1
,,"913023059",way,21.875,pharmacy,pharmacy,Amcal Rye,,,,,,,,,,,yes,,,,,,,,,"2185",Point Nepean Road,,,100316214,1,2021/03/03 04:40:04+00,660fc414fb1f407387fa0634abad4d56
150.923782478761,-33.9233176066006,"9678522108",node,12.5,pharmacy,pharmacy,healthS+VE Murray's Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,146507085,3,2024/01/21 10:34:23+00,8333fe290c164ae79952a09a0e96bcc2
,,"655284177",way,25,pharmacy,pharmacy,Blooms The Chemist,,,,,,"Mo-Fr 08:30-19:00; Sa,Su 09:00-18:00",,,,,yes,,,,,,,,,"74",Pacific Highway,,,73183808,3,2019/08/09 08:44:12+00,3c584cca326a4970a28556061bd91d68
,,"439697029",way,12.5,dentist,dentist,The Dentists,,,,,,,,,,,,,,,,,,,,,,,,95581107,3,2020/12/10 01:29:31+00,68406683131f4d4cbbcb13e117b03ec6
138.668671921476,-34.9194477063554,"6849207600",node,6.25,,physiotherapist,,,,,,,,,,,,,,,,,,,,,,,,,75259830,1,2019/10/04 04:38:34+00,cce79283ae074f9a9e8b4c17410a1fc1
145.164177242915,-37.8904262781574,"2338749352",node,25,clinic,,Dr Uday Dixit,,survey,,,,,,,,,,,,,,,,,,"400",Springvale Road,"3150",Glen Waverley,67427118,5,2019/02/21 12:35:04+00,c4c67fdd192c42b8aa82e95d2e670de3
138.592550745796,-34.907299814086,"2288556884",node,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,118032341,3,2022/03/02 20:04:21+00,17e5f1f7c3c54e68a853d32a66aa2373
145.149191070593,-37.9709569216395,"5241970305",node,9.375,clinic,,Athol Road Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,53988858,1,2017/11/22 00:05:13+00,e2a62296cbd84f35a343bc009a4c6d0d
138.504151758348,-34.8453971122167,"2483265376",node,12.5,pharmacy,pharmacy,Discount Chemist,,,,,,,,,,,,,,,,,,,,,,,,81803463,2,2020/03/05 05:01:10+00,81eeb9bf253749439cdfaa9e2f2f442c
115.941006853127,-32.0874622115662,"6943616891",node,18.75,,physiotherapist,Physiotherapy West,,,,,,,,,,,,,,,,,,,,"246",Amherst Road,"6155",,76560741,1,2019/11/03 19:36:40+00,27c892f8bcd84655990cbe13abc83d60
,,"266815785",way,21.875,,physiotherapist,Corio Bay Health,,,,,,,,,,,,,,,,,,,,"118",Bacchus Marsh Road,"3214",Corio,94185360,4,2020/11/16 07:33:06+00,3979107e472d4bcda86d28837e3b2172
,,"56019615",way,31.25,hospital,hospital,Yea and District Memorial Hospital,,nearmap,,,,,,,,,,,no,,,,,,,"45",Station Street,"3717",Yea,143964249,6,2023/11/13 10:33:21+00,c227deffe1a3433580861e186aada2da
153.323419098119,-27.9257942284692,"8065764355",node,12.5,clinic,clinic,Amtan Medical | Pacific Pines Doctors,,,,,,,,,,,,,,,,,,,,,,,,93295004,1,2020/10/30 14:02:28+00,691c799a276445dfb94aaddabbdb8feb
,,"-11017712",way,31.25,hospital,hospital,St Vincent's Private Hospital East Melbourne,St Vincent's Health Australia,,,,,,,,,,,yes,yes,,,,,,,"159",Grey Street,"3002",East Melbourne,,,,0daae81b0b144a81bc597f0a2a0866be
144.966269361057,-37.8219781480999,"11368020677",node,15.625,dentist,dentist,Core Dental Group,,,,,,Mo-Fr 08:00-18:00 St 08:00-13:30,,,,,,,,,,,,,,,,,,144312753,1,2023/11/22 06:49:42+00,362bc831a4a0492286c32064bd00eb8e
,,"266728649",way,15.625,doctors,,Myers Street Family Practice,,,,,,,,,,,,,,,,,,,,"148",Myers Street,,,131980234,4,2023/02/01 22:02:22+00,8bc338845ae74027afecfd44426b3c3d
142.902058317973,-38.239386532581,"704426805",node,9.375,hospital,,Terang & Mortlake Health Service,,,,,,,,,,,,,,,,,,,,,,,,140615801,4,2023/08/31 04:40:40+00,26e0bd9e469b4a43bddcac09be4a3488
151.983088659115,-28.0349899749764,"3746625025",node,18.75,clinic,,Allora Medical Practice,,,,,,,,,,,,,,,,,,,,"43",Herbert Street,,Allora,67086990,2,2019/02/11 03:08:19+00,16591eb0f3c94f21be3ce63dbcd468cf
,,"570922133",way,25,clinic,general practitioners,The Corner Family Surgery,,,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,"30",Renwick Street,"2250",,126206343,4,2022/09/15 05:56:30+00,8edc18043ff5443f868ec95109ccbb75
,,"70107638",way,15.625,hospital,hospital,Murray Bridge Soldiers Memorial Hospital,,,,,,,,,,,,,yes,,,,,,,,,,,117535667,3,2022/02/17 19:48:05+00,744363ebb31e4079b23580e4c783144a
130.002025941788,-13.8595817126021,"4065512933",node,9.375,clinic,,Woodycupildiya Health Centre,,,,,,,,,,,,,,,,,,,,,,,,143957304,2,2023/11/13 06:46:16+00,a4021bb400744a178f879610f9dd78bd
151.244336882424,-33.8301885435535,"9886162104",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,123584335,1,2022/07/13 23:45:39+00,b3f377de75d94a9bb22ee88bb02feeb1
138.658111142572,-34.8863976106851,"675439290",node,12.5,doctors,doctor,Health at Campbelltown,,,,,,,,,,,,,,,,,,,,,,,,116128427,2,2022/01/13 23:29:23+00,188dd84320a3487ab1a67ac0bdfeda3e
151.205012596953,-33.8673970690262,"7567570221",node,31.25,dentist,dentist,Sydney CBD Dentist,Wynyard Dental Clinic Sydney-CBD-Dentist,,"dentist;clinic",,,Mo-Fr 08:00-18:00,,,,,,,,,,,,,,131-135,Clarence Street,"2000",,139890261,6,2023/08/14 21:38:20+00,9d7c958a46d44d3cace6743f7e5d0e38
115.715271136552,-33.280351537168,"6673715650",node,12.5,pharmacy,pharmacy,Terry White,,,,,,,,,,,,,,,,,,,,,,,,108954581,2,2021/07/31 19:09:42+00,547d992a1dd247d7a79d2b51342bfe23
145.930789376107,-38.161280773687,"9501864695",node,15.625,pharmacy,pharmacy,Priceline Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,117340807,1,2022/02/13 02:46:14+00,6e2b47395f414e6cb367d3288119f45e
150.816824868039,-34.0648850175351,"9369248375",node,12.5,clinic,clinic,Mawson Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,115411262,1,2021/12/27 06:55:44+00,7dda0f7ffc7b42c88b082f054e9f7938
151.73513142758,-29.7388721369057,"4338341395",node,15.625,pharmacy,pharmacy,Timbs Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,143501085,3,2023/11/01 23:02:57+00,1a028f14f92e4bcbaffc7e302527d71e
151.422759018699,-33.3130924244302,"6092351444",node,25,,doctor,Coast Cosmetic,,,"Tattoo_Removal;Hair_Removal;Pigmentation;Skin_Toning_And_Rejuvenation;Laser_Podiatry;podiatry",,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,,"Level 1, Mariners Centre of Excellence",1 Bryant Drive,"2259",,143816983,6,2023/11/09 10:57:27+00,c68233b792c547b4b90a2937c8664ffa
153.444276167416,-28.0742534078311,"5267193467",node,18.75,pharmacy,pharmacy,Miami Chempro,,,,,,Mo-Su 08:00-20:00,,,,,yes,,,,,,,,,,,,,143722626,4,2023/11/07 07:26:50+00,ffee4d7c7903495798bd92c6d3bd9db9
153.050988469517,-27.4262009480957,"8739114247",node,9.375,,laboratory,QML Pathology,,,,,,,,,,,,,,,,,,,,,,,,104822786,1,2021/05/17 11:44:26+00,f00c1e7b92284ffbae84823f2596b370
144.728999139887,-37.5805221721231,"5717999724",node,18.75,pharmacy,pharmacy,Chemist Warehouse,,,,,,,,,,,yes,,,,,,,,,h,,,,136321365,3,2023/05/20 03:29:38+00,4e4f9647d46a4de2a25a851c8afcf863
,,"175988933",way,25,hospital,hospital,Holbrook Hospital,,,,,,,,,,,,,yes,,,,,,,,Bowler Street,"2644",Holbrook,143761790,6,2023/11/08 04:00:36+00,2394c43337074d269afe1a272154b93a
116.391618219192,-33.8387293676112,"1477499686",node,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,18743938,2,2013/11/06 09:43:29+00,9b9f7346e34b4b0995ab33cdf5ddab3b
144.940440945523,-37.7961411830247,"8385896607",node,9.375,pharmacy,,U Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,141138888,4,2023/09/12 01:47:41+00,c0fc08ba440f49d09ebeebc8ad59d032
,,"751737176",way,9.375,clinic,clinic,,,,,,,,,,,,,,,,,,,,,,,,,77845367,1,2019/12/02 23:11:37+00,8391957651864902acdfda83b07d3c44
144.900530765019,-37.7992637772329,"6033469817",node,15.625,pharmacy,pharmacy,Saigon Compound,,,,,,,,,,,yes,,,,,,,,,,,,,64133533,1,2018/11/03 06:11:36+00,dadcbd24f9f54293af27cf842bf077f2
145.002541376488,-37.7526189051675,"1959963602",node,25,doctors,doctor,Dundas Street Family Medical Practice,,,,,,,,,,,,,,,,,,,,"4",Dundas Street,"3071",Thornbury,143964249,7,2023/11/13 10:33:21+00,fc5e8ddb97d04b2bbdb4ce5732571346
,,"622695747",way,18.75,hospital,hospital,Palmerston Regional Hospital,Top End Health Service,,,government,,,,,,,,,,,,,,,,,,,,111058879,3,2021/09/11 11:50:32+00,a73c609f3c6247d4a06ecc0d38df5445
153.039423035699,-27.3868547020377,"9250204100",node,12.5,clinic,clinic,Corrie Street Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,113760577,1,2021/11/14 12:14:46+00,6afef445f2734cdbb4be9146f565ba6b
151.665131136692,-32.7946432146775,"9758917952",node,18.75,pharmacy,pharmacy,Woodberry Community Chemist,,,,,,Mo-Fr 09:00-17:30,,,,,yes,,,,,,,,,,,,,122936536,2,2022/06/28 05:11:00+00,d8d0b66dc2d14ccbba8396d0cfff54db
140.570767150358,-34.4518943346816,"3269959260",node,18.75,pharmacy,,Loxton Pharmacies,,,,,,,,,,,yes,,,,,,,,,"6",East Terrace,,,133231156,7,2023/03/02 23:29:29+00,19eba0df36794439ae74d78d1b460278
150.533829940134,-34.7367215466205,"7709435977",node,21.875,pharmacy,,Kangaroo Valley Pharmacy,,,,,,"Mo-Fr 09:00-17:00; Sa 09:00-12:00",,,,,,,,,,,,,,"160",Moss Vale Road,"2577",,145128495,3,2023/12/14 21:32:19+00,991664312e114ad288324edf3385d014
,,"1035666149",way,25,dentist,dentist,Allied Dental,,,,,,"Mo-Th 09:00-18:00; Fr 09:00-17:00; Sa 09:00-16:00",,,,,,,,,,,,,,"6",Calypso Parade,"6163",,117907446,1,2022/02/27 13:07:36+00,e1ea653c8f9849fbb79b066a29271276
149.841382897878,-29.4618197268935,"9494185989",node,28.125,pharmacy,pharmacy,Amcal,Moree,,,,,"Mo-Fr 08:30-18:30; Sa 09:00-13:00; Su 09:00-12:00",,,,,yes,,,,,,,,,"97",Balo Street,,,143816983,2,2023/11/09 10:57:27+00,d9184fe2d3a2460aa653c6ed059017a8
153.187594967239,-27.7540521337481,"9750605852",node,15.625,dentist,dentist,Bannockburn Family Dentist,,,,,,,,,,,,yes,,,,,,,,,,,,121122546,1,2022/05/18 02:20:59+00,2c22b142824444098243d56af8e1ed8c
144.998919053212,-37.8186634406709,"7217438098",node,25,pharmacy,pharmacy,P. Moshidis Bridge Road Pharmacy,,,,,,"Mo-Fr 09:00-18:00; Sa 09:00-17:00; Su closed",,,,,,,,,,,,,,"246",Bridge Road,"3121",,143964249,3,2023/11/13 10:33:21+00,5f0dc85ca13945fdb8be72ac6a9f472c
,,"477632644",way,9.375,clinic,,Broadway Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,135780242,3,2023/05/06 14:47:27+00,45c7ac73498e460bab106279bf048b73
145.372457646131,-16.4650557456777,"10267204221",node,18.75,pharmacy,,LiveLife Pharmacy,,,,,,"Mo-Fr 08:30-18:00; Sa 09:00-14:00; Su 09:00-12:00",,,,,,,,,,,,,,"63",Front Street,,,143992672,3,2023/11/14 02:51:09+00,bdb79925cfbd45c6905ccddace7b9228
144.977626923676,-37.78173436785,"7202587843",node,21.875,pharmacy,pharmacy,Carlton North Pharmacy,,,,,,"Mo-Fr 09:00-17:30; Sa 09:00-14:00; Su closed",,,,,,,,,,,,,,"751",Nicholson Street,,,143964249,5,2023/11/13 10:33:21+00,6c299707d9114a9b8c07a3f8076e36cc
,,"4754494",way,18.75,hospital,hospital,"Monash Medical Centre, Clayton Campus",,,,,,,,,,,,yes,yes,,,,,,,,,,,125503725,22,2022/08/29 05:37:39+00,a445161c28a749b283f24ce48cb1df45
138.634989662668,-34.9213557627938,"8783938270",node,15.625,pharmacy,pharmacy,National Pharmacies,,,,,,,,,,,yes,,,,,,,,,,,,,105588185,1,2021/05/31 00:19:30+00,bc54fd42c8564724af39719ce1fa040e
,,"415013671",way,31.25,hospital,hospital,Dubbo Base Hospital,"NSW Health, Western NSW Local Health District",LPI NSW Base Map,,,,,,,,,,,yes,,,,,,,,Myall Street,"2830",Dubbo,127242441,10,2022/10/09 11:07:05+00,1c51a4d289314c8ba21705d479483721
151.065191639363,-34.0165445702767,"2299037124",node,18.75,pharmacy,pharmacy,The Jannali Pharmacy,,,,,,,,,,,,,,,,,,,,"82",Railway Crescent,,,121745446,4,2022/05/31 04:32:30+00,8499306ef23c4001ab77ae667e999cb8
145.089792546116,-38.1839691606542,"7836162666",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,89795549,1,2020/08/23 00:06:02+00,e0c4a2caadfe483d83d41023d7d0669d
,,"366722339",way,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,33469921,1,2015/08/20 19:48:46+00,27f9ef8fb4474ebbaa80ca790094eb9a
150.438762729616,-35.3179140793117,"6427656911",node,12.5,doctors,doctor,Milton Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,145131955,2,2023/12/15 00:57:06+00,df34c53c82e4412e98c4896f60c8aefd
115.767888533724,-31.7362091713485,"2859310212",node,9.375,clinic,,BetteHealth Naturopathic Clinic,,,,,,,,,,,,,,,,,,,,,,,,22345141,1,2014/05/15 03:24:59+00,42a1b54e4e534442ae69ce624b431f19
,,"923305889",way,9.375,clinic,clinic,,,,,,,,,,,,,,,,,,,,,,,,,101907039,1,2021/03/29 08:54:30+00,9c030eff7c21415c9314bd2ceaca0383
145.337747095442,-41.8872932205512,"3126906478",node,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,70625726,2,2019/05/26 07:31:10+00,8461e56c817c4b868902d369bd7389fa
116.165751074376,-31.9006973156062,"567375140",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,112699260,2,2021/10/19 13:46:37+00,3ff671f5cbb1413eb19b9c26b7488339
,,"266792790",way,15.625,dentist,dentist,Lifelong Dental,,,dentistry,,,,,,,,,,,,,,,,,,,,,121761382,3,2022/05/31 10:36:15+00,29aa93168507430a8ff083e9c0081c34
115.840634652272,-31.9362943363747,"4918120959",node,9.375,,physiotherapist,Happy Physio,,,,,,,,,,,,,,,,,,,,,,,,67277708,2,2019/02/17 12:08:17+00,c6b4884441d948a3897a654dc08e1035
151.100598558568,-33.7031336435926,"3162173695",node,9.375,doctors,,Hunter Street Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,129988328,5,2022/12/12 08:36:08+00,6a645e7a5a6141b3a5c2d3efd61e9068
153.444012891838,-28.0745852473777,"9295247510",node,12.5,dentist,dentist,Miami One Dental,,,,,,,,,,,,,,,,,,,,,,,,143722626,2,2023/11/07 07:26:50+00,7f02679439644ad6b5a99c1108e110f4
,,"366653654",way,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,33460579,1,2015/08/20 11:46:12+00,f2f5c87de1f84707b824ad451b14eefb
,,"52869459",way,25,hospital,,Nagambie HealthCare,,nearmap,,,,,,,,,,,,,,,,,,"22",Church Street,"3608",Nagambie,143964249,9,2023/11/13 10:33:21+00,289fc4efd62a4677bd1792392e8d3b74
138.60050416608,-34.9227466558064,"5836155986",node,12.5,pharmacy,pharmacy,Discount Chemist,,,,,,,,,,,,,,,,,,,,,,,,116085936,2,2022/01/12 23:28:04+00,ed90b77a092b40b998605892cd4881b4
147.327545697627,-42.8948116445098,"2371558268",node,28.125,,alternative,Clubb Chiropractic Clinic,,Bing,chiropractic,,,,,,,,,,,,,,,,,"7",Magnet Court,"7005",Hobart,146009373,6,2024/01/07 23:10:52+00,74b8aaf59ed14f499189c2f73e56a6d0
144.588509222605,-37.4867530669497,"2047923131",node,15.625,pharmacy,pharmacy,Chemist Warehouse,,,,,,,,,,,yes,,,,,,,,,,,,,86537828,4,2020/06/12 00:15:49+00,4fc9695894cb41c3965da9bc56c6c2b5
152.979156816605,-27.4925799215358,"5220870438",node,12.5,clinic,clinic,MySkin Cancer Center,,,,,,,,,,,,,,,,,,,,,,,,86463838,3,2020/06/10 12:21:40+00,13c5237cb3b64e32996020f24d706531
